Tomo Format 2 
fSourceX(m.) fSourceY(m.) fSourceZ(m.) fSourceAngleX(rad.) fSourceAngleY(rad.) 	 fReceiverX(m.) fReceiverY(m.) fReceiverZ(m.) fReceiverAngleX(rad.) fReceiverAngleY(rad.) 	 fTime(s.)
fV0(m./s.) 3500
26502.4 0 472.963 -0.397082 0 27002.4 0 472.963 0.397082 0 0.393719
26377.4 0 472.963 -0.561497 0 27127.4 0 472.963 0.561497 0 0.42677
26252.4 0 472.963 -0.697907 0 27252.4 0 472.963 0.697907 0 0.468932
26002.4 0 472.963 -0.899194 0 27502.4 0 472.963 0.899194 0 0.571788
25752.4 0 472.963 -1.03321 0 27752.4 0 472.963 1.03321 0 0.689586
26627.4 0 472.963 -0.156033 0 26877.4 0 472.963 0.156033 0 0.481503
26502.4 0 472.963 -0.304818 0 27002.4 0 472.963 0.304818 0 0.497862
26377.4 0 472.963 -0.440945 0 27127.4 0 472.963 0.440945 0 0.523944
26252.4 0 472.963 -0.561647 0 27252.4 0 472.963 0.561647 0 0.558332
26002.4 0 472.963 -0.756531 0 27502.4 0 472.963 0.756531 0 0.646235
25752.4 0 472.963 -0.899356 0 27752.4 0 472.963 0.899356 0 0.751724
26502.4 0 472.963 -0.0493033 0 27002.4 0 472.963 0.0493033 0 1.53918
26252.4 0 472.963 -0.098368 0 27252.4 0 472.963 0.098368 0 1.54972
25752.4 0 472.963 -0.194868 0 27752.4 0 472.963 0.194868 0 1.59151
25252.4 0 472.963 -0.287838 0 28252.4 0 472.963 0.287838 0 1.65988
24752.4 0 472.963 -0.375969 0 28752.4 0 472.963 0.375969 0 1.75306
24252.4 0 472.963 -0.45838 0 29252.4 0 472.963 0.45838 0 1.86893
26752.4 0 473.429 -0.316339 0 27002.4 0 473.429 0.316339 0 0.247211
26627.4 0 473.429 -0.579645 0 27127.4 0 473.429 0.579645 0 0.278421
26502.4 0 473.429 -0.776313 0 27252.4 0 473.429 0.776313 0 0.32344
26377.4 0 473.429 -0.918551 0 27377.4 0 473.429 0.918551 0 0.377117
26127.4 0 473.429 -1.09984 0 27627.4 0 473.429 1.09984 0 0.49853
25877.4 0 473.429 -1.20601 0 27877.4 0 473.429 1.20601 0 0.62928
26752.4 0 473.429 -0.206661 0 27002.4 0 473.429 0.206661 0 0.371359
26627.4 0 473.429 -0.39704 0 27127.4 0 473.429 0.39704 0 0.39269
26502.4 0 473.429 -0.561443 0 27252.4 0 473.429 0.561443 0 0.425738
26377.4 0 473.429 -0.697848 0 27377.4 0 473.429 0.697848 0 0.467897
26127.4 0 473.429 -0.899136 0 27627.4 0 473.429 0.899136 0 0.570747
25877.4 0 473.429 -1.03316 0 27877.4 0 473.429 1.03316 0 0.68854
26752.4 0 473.429 -0.15649 0 27002.4 0 473.429 0.15649 0 0.479607
26627.4 0 473.429 -0.305671 0 27127.4 0 473.429 0.305671 0 0.496012
26502.4 0 473.429 -0.442094 0 27252.4 0 473.429 0.442094 0 0.52216
26377.4 0 473.429 -0.562989 0 27377.4 0 473.429 0.562989 0 0.556627
26127.4 0 473.429 -0.758016 0 27627.4 0 473.429 0.758016 0 0.64469
25877.4 0 473.429 -0.900804 0 27877.4 0 473.429 0.900804 0 0.750321
26752.4 0 473.429 -0.0258731 0 27002.4 0 473.429 0.0258731 0 1.5175
26627.4 0 473.429 -0.0517116 0 27127.4 0 473.429 0.0517116 0 1.52027
26502.4 0 473.429 -0.0774813 0 27252.4 0 473.429 0.0774813 0 1.52488
26377.4 0 473.429 -0.103148 0 27377.4 0 473.429 0.103148 0 1.53132
26127.4 0 473.429 -0.154043 0 27627.4 0 473.429 0.154043 0 1.54965
25877.4 0 473.429 -0.204147 0 27877.4 0 473.429 0.204147 0 1.57511
26877.4 0 473.69 -0.314148 0 27127.4 0 473.69 0.314148 0 0.247793
26752.4 0 473.69 -0.576245 0 27252.4 0 473.69 0.576245 0 0.278819
26627.4 0 473.69 -0.772598 0 27377.4 0 473.69 0.772598 0 0.323638
26502.4 0 473.69 -0.914962 0 27502.4 0 473.69 0.914962 0 0.377142
26252.4 0 473.69 -1.09683 0 27752.4 0 473.69 1.09683 0 0.498305
26002.4 0 473.69 -1.20353 0 28002.4 0 473.69 1.20353 0 0.628896
26877.4 0 473.69 -0.205872 0 27127.4 0 473.69 0.205872 0 0.37144
26752.4 0 473.69 -0.395639 0 27252.4 0 473.69 0.395639 0 0.392696
26627.4 0 473.69 -0.559672 0 27377.4 0 473.69 0.559672 0 0.425642
26502.4 0 473.69 -0.695912 0 27502.4 0 473.69 0.695912 0 0.467694
26252.4 0 473.69 -0.897219 0 27752.4 0 473.69 0.897219 0 0.57035
26002.4 0 473.69 -1.03143 0 28002.4 0 473.69 1.03143 0 0.687996
26877.4 0 473.69 -0.156761 0 27127.4 0 473.69 0.156761 0 0.478439
26752.4 0 473.69 -0.306175 0 27252.4 0 473.69 0.306175 0 0.494871
26627.4 0 473.69 -0.442773 0 27377.4 0 473.69 0.442773 0 0.521059
26502.4 0 473.69 -0.563782 0 27502.4 0 473.69 0.563782 0 0.555572
26252.4 0 473.69 -0.758893 0 27752.4 0 473.69 0.758893 0 0.64373
26002.4 0 473.69 -0.901659 0 28002.4 0 473.69 0.901659 0 0.749445
26877.4 0 473.69 -0.0272556 0 27127.4 0 473.69 0.0272556 0 1.49773
26752.4 0 473.69 -0.0544707 0 27252.4 0 473.69 0.0544707 0 1.50065
26627.4 0 473.69 -0.0816053 0 27377.4 0 473.69 0.0816053 0 1.50551
26502.4 0 473.69 -0.10862 0 27502.4 0 473.69 0.10862 0 1.51229
26252.4 0 473.69 -0.162138 0 27752.4 0 473.69 0.162138 0 1.53158
26002.4 0 473.69 -0.214736 0 28002.4 0 473.69 0.214736 0 1.55835
27002.4 0 473.925 -0.312408 0 27252.4 0 473.925 0.312408 0 0.248038
26877.4 0 473.925 -0.573536 0 27377.4 0 473.925 0.573536 0 0.278917
26752.4 0 473.925 -0.769631 0 27502.4 0 473.925 0.769631 0 0.323576
26627.4 0 473.925 -0.912092 0 27627.4 0 473.925 0.912092 0 0.376941
26377.4 0 473.925 -1.09441 0 27877.4 0 473.925 1.09441 0 0.497904
26127.4 0 473.925 -1.20153 0 28127.4 0 473.925 1.20153 0 0.628368
27002.4 0 473.925 -0.204574 0 27252.4 0 473.925 0.204574 0 0.372571
26877.4 0 473.925 -0.39333 0 27377.4 0 473.925 0.39333 0 0.393702
26752.4 0 473.925 -0.556749 0 27502.4 0 473.925 0.556749 0 0.426481
26627.4 0 473.925 -0.692712 0 27627.4 0 473.925 0.692712 0 0.468355
26377.4 0 473.925 -0.894044 0 27877.4 0 473.925 0.894044 0 0.570691
26127.4 0 473.925 -1.02856 0 28127.4 0 473.925 1.02856 0 0.68809
27002.4 0 473.925 -0.15674 0 27252.4 0 473.925 0.15674 0 0.477986
26877.4 0 473.925 -0.306137 0 27377.4 0 473.925 0.306137 0 0.494416
26752.4 0 473.925 -0.442722 0 27502.4 0 473.925 0.442722 0 0.520602
26627.4 0 473.925 -0.563722 0 27627.4 0 473.925 0.563722 0 0.555111
26377.4 0 473.925 -0.758826 0 27877.4 0 473.925 0.758826 0 0.643262
26127.4 0 473.925 -0.901594 0 28127.4 0 473.925 0.901594 0 0.74897
27002.4 0 473.925 -0.0283622 0 27252.4 0 473.925 0.0283622 0 1.47613
26877.4 0 473.925 -0.0566788 0 27377.4 0 473.925 0.0566788 0 1.47917
26752.4 0 473.925 -0.0849047 0 27502.4 0 473.925 0.0849047 0 1.48422
26627.4 0 473.925 -0.112996 0 27627.4 0 473.925 0.112996 0 1.49128
26377.4 0 473.925 -0.168603 0 27877.4 0 473.925 0.168603 0 1.51134
26127.4 0 473.925 -0.223177 0 28127.4 0 473.925 0.223177 0 1.53915
27127.4 0 474.048 -0.311192 0 27377.4 0 474.048 0.311192 0 0.247887
27002.4 0 474.048 -0.571639 0 27502.4 0 474.048 0.571639 0 0.278663
26877.4 0 474.048 -0.76755 0 27627.4 0 474.048 0.76755 0 0.32321
26752.4 0 474.048 -0.910075 0 27752.4 0 474.048 0.910075 0 0.376477
26502.4 0 474.048 -1.09271 0 28002.4 0 474.048 1.09271 0 0.497299
26252.4 0 474.048 -1.20013 0 28252.4 0 474.048 1.20013 0 0.627672
27127.4 0 474.048 -0.202833 0 27377.4 0 474.048 0.202833 0 0.374442
27002.4 0 474.048 -0.390229 0 27502.4 0 474.048 0.390229 0 0.395406
26877.4 0 474.048 -0.552815 0 27627.4 0 474.048 0.552815 0 0.427959
26752.4 0 474.048 -0.688398 0 27752.4 0 474.048 0.688398 0 0.469593
26502.4 0 474.048 -0.88975 0 28002.4 0 474.048 0.88975 0 0.571494
26252.4 0 474.048 -1.02467 0 28252.4 0 474.048 1.02467 0 0.688559
27127.4 0 474.048 -0.156387 0 27377.4 0 474.048 0.156387 0 0.478544
27002.4 0 474.048 -0.305478 0 27502.4 0 474.048 0.305478 0 0.494939
26877.4 0 474.048 -0.441834 0 27627.4 0 474.048 0.441834 0 0.521072
26752.4 0 474.048 -0.562686 0 27752.4 0 474.048 0.562686 0 0.555521
26502.4 0 474.048 -0.75768 0 28002.4 0 474.048 0.75768 0 0.643548
26252.4 0 474.048 -0.900477 0 28252.4 0 474.048 0.900477 0 0.749147
27127.4 0 474.048 -0.0294715 0 27377.4 0 474.048 0.0294715 0 1.45373
27002.4 0 474.048 -0.0588919 0 27502.4 0 474.048 0.0588919 0 1.45689
26877.4 0 474.048 -0.0882106 0 27627.4 0 474.048 0.0882106 0 1.46213
26752.4 0 474.048 -0.117378 0 27752.4 0 474.048 0.117378 0 1.46946
26502.4 0 474.048 -0.17507 0 28002.4 0 474.048 0.17507 0 1.49029
26252.4 0 474.048 -0.231608 0 28252.4 0 474.048 0.231608 0 1.51915
27252.4 0 474.109 -0.310489 0 27502.4 0 474.109 0.310489 0 0.24735
27127.4 0 474.109 -0.570543 0 27627.4 0 474.109 0.570543 0 0.278066
27002.4 0 474.109 -0.766345 0 27752.4 0 474.109 0.766345 0 0.322548
26877.4 0 474.109 -0.908906 0 27877.4 0 474.109 0.908906 0 0.375759
26627.4 0 474.109 -1.09173 0 28127.4 0 474.109 1.09173 0 0.496498
26377.4 0 474.109 -1.19931 0 28377.4 0 474.109 1.19931 0 0.626818
27252.4 0 474.109 -0.201344 0 27502.4 0 474.109 0.201344 0 0.375925
27127.4 0 474.109 -0.387572 0 27627.4 0 474.109 0.387572 0 0.396745
27002.4 0 474.109 -0.549436 0 27752.4 0 474.109 0.549436 0 0.429105
26877.4 0 474.109 -0.684685 0 27877.4 0 474.109 0.684685 0 0.470531
26627.4 0 474.109 -0.886042 0 28127.4 0 474.109 0.886042 0 0.572057
26377.4 0 474.109 -1.0213 0 28377.4 0 474.109 1.0213 0 0.68883
27252.4 0 474.109 -0.155577 0 27502.4 0 474.109 0.155577 0 0.480413
27127.4 0 474.109 -0.303967 0 27627.4 0 474.109 0.303967 0 0.496726
27002.4 0 474.109 -0.439797 0 27752.4 0 474.109 0.439797 0 0.522741
26877.4 0 474.109 -0.560307 0 27877.4 0 474.109 0.560307 0 0.557051
26627.4 0 474.109 -0.755045 0 28127.4 0 474.109 0.755045 0 0.644792
26377.4 0 474.109 -0.897906 0 28377.4 0 474.109 0.897906 0 0.750139
27252.4 0 474.109 -0.0305219 0 27502.4 0 474.109 0.0305219 0 1.43307
27127.4 0 474.109 -0.060987 0 27627.4 0 474.109 0.060987 0 1.43634
27002.4 0 474.109 -0.0913392 0 27752.4 0 474.109 0.0913392 0 1.44177
26877.4 0 474.109 -0.121524 0 27877.4 0 474.109 0.121524 0 1.44936
26627.4 0 474.109 -0.181179 0 28127.4 0 474.109 0.181179 0 1.47091
26377.4 0 474.109 -0.23956 0 28377.4 0 474.109 0.23956 0 1.50076
27377.4 0 474.231 -0.310074 0 27627.4 0 474.231 0.310074 0 0.246597
27252.4 0 474.231 -0.569893 0 27752.4 0 474.231 0.569893 0 0.277279
27127.4 0 474.231 -0.765631 0 27877.4 0 474.231 0.765631 0 0.321722
27002.4 0 474.231 -0.908213 0 28002.4 0 474.231 0.908213 0 0.374899
26752.4 0 474.231 -1.09114 0 28252.4 0 474.231 1.09114 0 0.495589
26502.4 0 474.231 -1.19883 0 28502.4 0 474.231 1.19883 0 0.625878
27377.4 0 474.231 -0.200227 0 27627.4 0 474.231 0.200227 0 0.376833
27252.4 0 474.231 -0.385576 0 27752.4 0 474.231 0.385576 0 0.397545
27127.4 0 474.231 -0.546893 0 27877.4 0 474.231 0.546893 0 0.429759
27002.4 0 474.231 -0.681885 0 28002.4 0 474.231 0.681885 0 0.471029
26752.4 0 474.231 -0.88324 0 28252.4 0 474.231 0.88324 0 0.57227
26502.4 0 474.231 -1.01875 0 28502.4 0 474.231 1.01875 0 0.688822
27377.4 0 474.231 -0.15446 0 27627.4 0 474.231 0.15446 0 0.483294
27252.4 0 474.231 -0.301882 0 27752.4 0 474.231 0.301882 0 0.499495
27127.4 0 474.231 -0.436982 0 27877.4 0 474.231 0.436982 0 0.525346
27002.4 0 474.231 -0.557015 0 28002.4 0 474.231 0.557015 0 0.559464
26752.4 0 474.231 -0.751391 0 28252.4 0 474.231 0.751391 0 0.646808
26502.4 0 474.231 -0.894334 0 28502.4 0 474.231 0.894334 0 0.751804
27377.4 0 474.231 -0.0315188 0 27627.4 0 474.231 0.0315188 0 1.41339
27252.4 0 474.231 -0.062975 0 27752.4 0 474.231 0.062975 0 1.41676
27127.4 0 474.231 -0.094307 0 27877.4 0 474.231 0.094307 0 1.42238
27002.4 0 474.231 -0.125454 0 28002.4 0 474.231 0.125454 0 1.43021
26752.4 0 474.231 -0.186966 0 28252.4 0 474.231 0.186966 0 1.45245
26502.4 0 474.231 -0.24708 0 28502.4 0 474.231 0.24708 0 1.48322
27502.4 0 474.454 -0.309608 0 27752.4 0 474.454 0.309608 0 0.245769
27377.4 0 474.454 -0.569164 0 27877.4 0 474.454 0.569164 0 0.276411
27252.4 0 474.454 -0.764829 0 28002.4 0 474.454 0.764829 0 0.320811
27127.4 0 474.454 -0.907434 0 28127.4 0 474.454 0.907434 0 0.37395
26877.4 0 474.454 -1.09049 0 28377.4 0 474.454 1.09049 0 0.494585
26627.4 0 474.454 -1.19829 0 28627.4 0 474.454 1.19829 0 0.624839
27502.4 0 474.454 -0.198609 0 27752.4 0 474.454 0.198609 0 0.377233
27377.4 0 474.454 -0.382681 0 27877.4 0 474.454 0.382681 0 0.39779
27252.4 0 474.454 -0.5432 0 28002.4 0 474.454 0.5432 0 0.429791
27127.4 0 474.454 -0.677813 0 28127.4 0 474.454 0.677813 0 0.470833
26877.4 0 474.454 -0.879151 0 28377.4 0 474.454 0.879151 0 0.571658
26627.4 0 474.454 -1.01502 0 28627.4 0 474.454 1.01502 0 0.687885
27502.4 0 474.454 -0.1521 0 27752.4 0 474.454 0.1521 0 0.48587
27377.4 0 474.454 -0.29747 0 27877.4 0 474.454 0.29747 0 0.501833
27252.4 0 474.454 -0.431015 0 28002.4 0 474.454 0.431015 0 0.527336
27127.4 0 474.454 -0.550021 0 28127.4 0 474.454 0.550021 0 0.561044
26877.4 0 474.454 -0.743593 0 28377.4 0 474.454 0.743593 0 0.647541
26627.4 0 474.454 -0.886685 0 28627.4 0 474.454 0.886685 0 0.751782
27502.4 0 474.454 -0.0319851 0 27752.4 0 474.454 0.0319851 0 1.39226
27377.4 0 474.454 -0.0639049 0 27877.4 0 474.454 0.0639049 0 1.39569
27252.4 0 474.454 -0.0956949 0 28002.4 0 474.454 0.0956949 0 1.40138
27127.4 0 474.454 -0.127292 0 28127.4 0 474.454 0.127292 0 1.40933
26877.4 0 474.454 -0.189668 0 28377.4 0 474.454 0.189668 0 1.43189
26627.4 0 474.454 -0.250588 0 28627.4 0 474.454 0.250588 0 1.4631
27627.4 0 474.735 -0.309556 0 27877.4 0 474.735 0.309556 0 0.244628
27502.4 0 474.735 -0.569083 0 28002.4 0 474.735 0.569083 0 0.275266
27377.4 0 474.735 -0.76474 0 28127.4 0 474.735 0.76474 0 0.319661
27252.4 0 474.735 -0.907348 0 28252.4 0 474.735 0.907348 0 0.372796
27002.4 0 474.735 -1.09041 0 28502.4 0 474.735 1.09041 0 0.493425
26752.4 0 474.735 -1.19823 0 28752.4 0 474.735 1.19823 0 0.623675
27627.4 0 474.735 -0.197305 0 27877.4 0 474.735 0.197305 0 0.377133
27502.4 0 474.735 -0.380344 0 28002.4 0 474.735 0.380344 0 0.397563
27377.4 0 474.735 -0.540212 0 28127.4 0 474.735 0.540212 0 0.429393
27252.4 0 474.735 -0.674511 0 28252.4 0 474.735 0.674511 0 0.47025
27002.4 0 474.735 -0.875827 0 28502.4 0 474.735 0.875827 0 0.570735
26752.4 0 474.735 -1.01199 0 28752.4 0 474.735 1.01199 0 0.686697
27627.4 0 474.735 -0.150367 0 27877.4 0 474.735 0.150367 0 0.486724
27502.4 0 474.735 -0.294227 0 28002.4 0 474.735 0.294227 0 0.502512
27377.4 0 474.735 -0.426617 0 28127.4 0 474.735 0.426617 0 0.527758
27252.4 0 474.735 -0.544851 0 28252.4 0 474.735 0.544851 0 0.561163
27002.4 0 474.735 -0.737801 0 28502.4 0 474.735 0.737801 0 0.647028
26752.4 0 474.735 -0.880982 0 28752.4 0 474.735 0.880982 0 0.750703
27627.4 0 474.735 -0.0327844 0 27877.4 0 474.735 0.0327844 0 1.36606
27502.4 0 474.735 -0.0654984 0 28002.4 0 474.735 0.0654984 0 1.36957
27377.4 0 474.735 -0.0980727 0 28127.4 0 474.735 0.0980727 0 1.3754
27252.4 0 474.735 -0.13044 0 28252.4 0 474.735 0.13044 0 1.38355
27002.4 0 474.735 -0.194294 0 28502.4 0 474.735 0.194294 0 1.40665
26752.4 0 474.735 -0.256586 0 28752.4 0 474.735 0.256586 0 1.4386
27752.4 0 475.061 -0.309924 0 28002.4 0 475.061 0.309924 0 0.24318
27627.4 0 475.061 -0.569658 0 28127.4 0 475.061 0.569658 0 0.273849
27502.4 0 475.061 -0.765373 0 28252.4 0 475.061 0.765373 0 0.318278
27377.4 0 475.061 -0.907962 0 28377.4 0 475.061 0.907962 0 0.371443
27127.4 0 475.061 -1.09093 0 28627.4 0 475.061 1.09093 0 0.492115
26877.4 0 475.061 -1.19866 0 28877.4 0 475.061 1.19866 0 0.622393
27752.4 0 475.061 -0.196148 0 28002.4 0 475.061 0.196148 0 0.376903
27627.4 0 475.061 -0.378267 0 28127.4 0 475.061 0.378267 0 0.397221
27502.4 0 475.061 -0.537552 0 28252.4 0 475.061 0.537552 0 0.428898
27377.4 0 475.061 -0.671568 0 28377.4 0 475.061 0.671568 0 0.469589
27127.4 0 475.061 -0.872855 0 28627.4 0 475.061 0.872855 0 0.569771
26877.4 0 475.061 -1.00927 0 28877.4 0 475.061 1.00927 0 0.685494
27752.4 0 475.061 -0.149251 0 28002.4 0 475.061 0.149251 0 0.485682
27627.4 0 475.061 -0.292135 0 28127.4 0 475.061 0.292135 0 0.501358
27502.4 0 475.061 -0.423776 0 28252.4 0 475.061 0.423776 0 0.526438
27377.4 0 475.061 -0.541506 0 28377.4 0 475.061 0.541506 0 0.559647
27127.4 0 475.061 -0.734039 0 28627.4 0 475.061 0.734039 0 0.645101
26877.4 0 475.061 -0.877268 0 28877.4 0 475.061 0.877268 0 0.748406
27752.4 0 475.061 -0.0340145 0 28002.4 0 475.061 0.0340145 0 1.33506
27627.4 0 475.061 -0.0679506 0 28127.4 0 475.061 0.0679506 0 1.3387
27502.4 0 475.061 -0.101731 0 28252.4 0 475.061 0.101731 0 1.34475
27377.4 0 475.061 -0.135279 0 28377.4 0 475.061 0.135279 0 1.3532
27127.4 0 475.061 -0.201398 0 28627.4 0 475.061 0.201398 0 1.37714
26877.4 0 475.061 -0.265781 0 28877.4 0 475.061 0.265781 0 1.41023
27877.4 0 475.327 -0.310616 0 28127.4 0 475.327 0.310616 0 0.241502
27752.4 0 475.327 -0.57074 0 28252.4 0 475.327 0.57074 0 0.27223
27627.4 0 475.327 -0.766562 0 28377.4 0 475.327 0.766562 0 0.316724
27502.4 0 475.327 -0.909116 0 28502.4 0 475.327 0.909116 0 0.369945
27252.4 0 475.327 -1.09191 0 28752.4 0 475.327 1.09191 0 0.490698
27002.4 0 475.327 -1.19946 0 29002.4 0 475.327 1.19946 0 0.621028
27877.4 0 475.327 -0.194915 0 28127.4 0 475.327 0.194915 0 0.376749
27752.4 0 475.327 -0.376053 0 28252.4 0 475.327 0.376053 0 0.396947
27627.4 0 475.327 -0.534712 0 28377.4 0 475.327 0.534712 0 0.428461
27502.4 0 475.327 -0.66842 0 28502.4 0 475.327 0.66842 0 0.468975
27252.4 0 475.327 -0.869669 0 28752.4 0 475.327 0.869669 0 0.56883
27002.4 0 475.327 -1.00635 0 29002.4 0 475.327 1.00635 0 0.684297
27877.4 0 475.327 -0.148696 0 28127.4 0 475.327 0.148696 0 0.483237
27752.4 0 475.327 -0.291092 0 28252.4 0 475.327 0.291092 0 0.498857
27627.4 0 475.327 -0.422358 0 28377.4 0 475.327 0.422358 0 0.523854
27502.4 0 475.327 -0.539835 0 28502.4 0 475.327 0.539835 0 0.556965
27252.4 0 475.327 -0.732156 0 28752.4 0 475.327 0.732156 0 0.642213
27002.4 0 475.327 -0.875406 0 29002.4 0 475.327 0.875406 0 0.745332
27877.4 0 475.327 -0.0357251 0 28127.4 0 475.327 0.0357251 0 1.29992
27752.4 0 475.327 -0.0713592 0 28252.4 0 475.327 0.0713592 0 1.30375
27627.4 0 475.327 -0.106813 0 28377.4 0 475.327 0.106813 0 1.3101
27502.4 0 475.327 -0.141999 0 28502.4 0 475.327 0.141999 0 1.31897
27252.4 0 475.327 -0.211243 0 28752.4 0 475.327 0.211243 0 1.34408
27002.4 0 475.327 -0.278492 0 29002.4 0 475.327 0.278492 0 1.37873
28002.4 0 475.497 -0.311393 0 28252.4 0 475.497 0.311393 0 0.239779
27877.4 0 475.497 -0.571954 0 28377.4 0 475.497 0.571954 0 0.270572
27752.4 0 475.497 -0.767896 0 28502.4 0 475.497 0.767896 0 0.315138
27627.4 0 475.497 -0.91041 0 28627.4 0 475.497 0.91041 0 0.368422
27377.4 0 475.497 -1.093 0 28877.4 0 475.497 1.093 0 0.489266
27127.4 0 475.497 -1.20036 0 29127.4 0 475.497 1.20036 0 0.619655
28002.4 0 475.497 -0.193629 0 28252.4 0 475.497 0.193629 0 0.376724
27877.4 0 475.497 -0.373739 0 28377.4 0 475.497 0.373739 0 0.396798
27752.4 0 475.497 -0.531739 0 28502.4 0 475.497 0.531739 0 0.428141
27627.4 0 475.497 -0.66512 0 28627.4 0 475.497 0.66512 0 0.468469
27377.4 0 475.497 -0.866319 0 28877.4 0 475.497 0.866319 0 0.56798
27127.4 0 475.497 -1.00327 0 29127.4 0 475.497 1.00327 0 0.683176
28002.4 0 475.497 -0.148467 0 28252.4 0 475.497 0.148467 0 0.479684
27877.4 0 475.497 -0.290664 0 28377.4 0 475.497 0.290664 0 0.495281
27752.4 0 475.497 -0.421775 0 28502.4 0 475.497 0.421775 0 0.520244
27627.4 0 475.497 -0.539147 0 28627.4 0 475.497 0.539147 0 0.553315
27377.4 0 475.497 -0.731381 0 28877.4 0 475.497 0.731381 0 0.638478
27127.4 0 475.497 -0.874639 0 29127.4 0 475.497 0.874639 0 0.741521
28002.4 0 475.497 -0.0380458 0 28252.4 0 475.497 0.0380458 0 1.26173
27877.4 0 475.497 -0.0759819 0 28377.4 0 475.497 0.0759819 0 1.2658
27752.4 0 475.497 -0.1137 0 28502.4 0 475.497 0.1137 0 1.27257
27627.4 0 475.497 -0.151096 0 28627.4 0 475.497 0.151096 0 1.282
27377.4 0 475.497 -0.224534 0 28877.4 0 475.497 0.224534 0 1.30869
27127.4 0 475.497 -0.295593 0 29127.4 0 475.497 0.295593 0 1.34545
28127.4 0 475.639 -0.311961 0 28377.4 0 475.639 0.311961 0 0.238227
28002.4 0 475.639 -0.572839 0 28502.4 0 475.639 0.572839 0 0.269068
27877.4 0 475.639 -0.768867 0 28627.4 0 475.639 0.768867 0 0.313687
27752.4 0 475.639 -0.911352 0 28752.4 0 475.639 0.911352 0 0.367016
27502.4 0 475.639 -1.09379 0 29002.4 0 475.639 1.09379 0 0.487927
27252.4 0 475.639 -1.20102 0 29252.4 0 475.639 1.20102 0 0.618357
28127.4 0 475.639 -0.192672 0 28377.4 0 475.639 0.192672 0 0.376083
28002.4 0 475.639 -0.372016 0 28502.4 0 475.639 0.372016 0 0.396064
27877.4 0 475.639 -0.529523 0 28627.4 0 475.639 0.529523 0 0.42728
27752.4 0 475.639 -0.662656 0 28752.4 0 475.639 0.662656 0 0.467469
27502.4 0 475.639 -0.863813 0 29002.4 0 475.639 0.863813 0 0.566723
27252.4 0 475.639 -1.00097 0 29252.4 0 475.639 1.00097 0 0.681714
28127.4 0 475.639 -0.14835 0 28377.4 0 475.639 0.14835 0 0.476081
28002.4 0 475.639 -0.290444 0 28502.4 0 475.639 0.290444 0 0.491666
27877.4 0 475.639 -0.421477 0 28627.4 0 475.639 0.421477 0 0.516612
27752.4 0 475.639 -0.538795 0 28752.4 0 475.639 0.538795 0 0.549662
27502.4 0 475.639 -0.730983 0 29002.4 0 475.639 0.730983 0 0.634781
27252.4 0 475.639 -0.874245 0 29252.4 0 475.639 0.874245 0 0.737785
28127.4 0 475.639 -0.0409078 0 28377.4 0 475.639 0.0409078 0 1.22488
28002.4 0 475.639 -0.0816792 0 28502.4 0 475.639 0.0816792 0 1.22925
27877.4 0 475.639 -0.12218 0 28627.4 0 475.639 0.12218 0 1.23652
27752.4 0 475.639 -0.162283 0 28752.4 0 475.639 0.162283 0 1.24665
27502.4 0 475.639 -0.240818 0 29002.4 0 475.639 0.240818 0 1.27527
27252.4 0 475.639 -0.316442 0 29252.4 0 475.639 0.316442 0 1.31459
28252.4 0 475.718 -0.312326 0 28502.4 0 475.718 0.312326 0 0.236843
28127.4 0 475.718 -0.573409 0 28627.4 0 475.718 0.573409 0 0.267715
28002.4 0 475.718 -0.769491 0 28752.4 0 475.718 0.769491 0 0.312367
27877.4 0 475.718 -0.911956 0 28877.4 0 475.718 0.911956 0 0.365725
27627.4 0 475.718 -1.0943 0 29127.4 0 475.718 1.0943 0 0.486679
27377.4 0 475.718 -1.20144 0 29377.4 0 475.718 1.20144 0 0.617136
28252.4 0 475.718 -0.192469 0 28502.4 0 475.718 0.192469 0 0.374209
28127.4 0 475.718 -0.371649 0 28627.4 0 475.718 0.371649 0 0.39417
28002.4 0 475.718 -0.529051 0 28752.4 0 475.718 0.529051 0 0.425358
27877.4 0 475.718 -0.66213 0 28877.4 0 475.718 0.66213 0 0.465518
27627.4 0 475.718 -0.863278 0 29127.4 0 475.718 0.863278 0 0.564716
27377.4 0 475.718 -1.00048 0 29377.4 0 475.718 1.00048 0 0.679664
28252.4 0 475.718 -0.148181 0 28502.4 0 475.718 0.148181 0 0.4728
28127.4 0 475.718 -0.290127 0 28627.4 0 475.718 0.290127 0 0.488368
28002.4 0 475.718 -0.421045 0 28752.4 0 475.718 0.421045 0 0.513289
27877.4 0 475.718 -0.538286 0 28877.4 0 475.718 0.538286 0 0.546308
27627.4 0 475.718 -0.730408 0 29127.4 0 475.718 0.730408 0 0.631365
27377.4 0 475.718 -0.873676 0 29377.4 0 475.718 0.873676 0 0.734312
28252.4 0 475.718 -0.0439576 0 28502.4 0 475.718 0.0439576 0 1.18949
28127.4 0 475.718 -0.0877459 0 28627.4 0 475.718 0.0877459 0 1.19419
28002.4 0 475.718 -0.1312 0 28752.4 0 475.718 0.1312 0 1.202
27877.4 0 475.718 -0.174161 0 28877.4 0 475.718 0.174161 0 1.21286
27627.4 0 475.718 -0.258032 0 29127.4 0 475.718 0.258032 0 1.24352
